,device_id,device_name,usage_timeframe,location_latitude,location_longitude
663,663,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666072000,33.79807,35.48541
664,664,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666073000,33.79845,35.48577
665,665,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666074000,33.79849,35.4858
666,666,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666075000,33.79852,35.48584
667,667,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666076000,33.79855,35.48587
668,668,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666077000,33.79858,35.48591
669,669,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666078000,33.79861,35.48594
670,670,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666079000,33.79864,35.48598
671,671,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666080000,33.79868,35.48605
672,672,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666081000,33.79873,35.48614
673,673,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666082000,33.79876,35.4862
674,674,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666083000,33.79879,35.48627
675,675,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666084000,33.79881,35.48632
676,676,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666085000,33.79882,35.48636
677,677,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666086000,33.79883,35.4864
678,678,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666087000,33.79883,35.48642
679,679,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666088000,33.79884,35.48643
680,680,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666089000,33.79885,35.48644
681,681,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666090000,33.79886,35.48645
682,682,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666091000,33.79889,35.48662
683,683,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666092000,33.79891,35.48671
684,684,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666093000,33.79892,35.4868
685,685,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666094000,33.79897,35.48703
686,686,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666095000,33.79899,35.48712
687,687,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666096000,33.79901,35.48719
688,688,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666097000,33.7991,35.48738
689,689,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666098000,33.79917,35.48753
690,690,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666100000,33.79937,35.48782
691,691,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666101000,33.79945,35.48791
692,692,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666102000,33.79962,35.4881
693,693,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666103000,33.79974,35.48823
694,694,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666104000,33.79976,35.48827
695,695,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666105000,33.79978,35.4883
696,696,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666106000,33.79981,35.48836
697,697,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666107000,33.80018,35.48873
698,698,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666108000,33.80048,35.48907
699,699,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666109000,33.80061,35.48922
700,700,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666110000,33.80072,35.48934
701,701,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666111000,33.80077,35.4894
702,702,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666112000,33.80097,35.48962
703,703,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666113000,33.8011,35.48977
704,704,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666114000,33.80111,35.48979
705,705,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666115000,33.80124,35.48995
706,706,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666116000,33.80127,35.49
707,707,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666117000,33.80135,35.49011
708,708,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666118000,33.80143,35.49022
709,709,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666119000,33.80158,35.49045
710,710,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666120000,33.80169,35.49062
711,711,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666121000,33.80176,35.49074
712,712,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666122000,33.8019,35.49097
713,713,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666123000,33.80195,35.49105
714,714,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666124000,33.8021,35.49133
715,715,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666125000,33.80222,35.49154
716,716,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666126000,33.80254,35.49206
717,717,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666127000,33.80263,35.4922
718,718,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666128000,33.80273,35.49234
719,719,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666129000,33.80282,35.49247
720,720,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666130000,33.80289,35.49256
721,721,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666131000,33.80314,35.49289
722,722,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666132000,33.80322,35.493
723,723,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666133000,33.80349,35.49334
724,724,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666134000,33.80371,35.49364
725,725,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666135000,33.80375,35.49369
726,726,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666136000,33.80392,35.49394
727,727,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666137000,33.80401,35.49406
728,728,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666138000,33.80408,35.49422
729,729,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666139000,33.80412,35.49432
730,730,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666140000,33.80417,35.49444
731,731,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666141000,33.80422,35.49461
732,732,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666142000,33.80428,35.49482
733,733,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666143000,33.80429,35.49485
734,734,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666144000,33.80433,35.49506
735,735,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666145000,33.80437,35.49527
736,736,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666146000,33.80457,35.49626
737,737,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666147000,33.80457,35.49626
738,738,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666149000,33.8044,35.49638
739,739,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666150000,33.80404,35.49666
740,740,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666152000,33.804,35.49669
741,741,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666153000,33.80385,35.49681
742,742,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666154000,33.8037,35.49694
743,743,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666155000,33.80362,35.49701
744,744,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666156000,33.80356,35.49706
745,745,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666157000,33.80341,35.49718
746,746,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666158000,33.80338,35.4972
747,747,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666159000,33.80326,35.4973
748,748,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666160000,33.80296,35.49755
749,749,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666161000,33.80281,35.49767
750,750,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666163000,33.80268,35.49778
751,751,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666165000,33.80241,35.49799
752,752,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666166000,33.80211,35.49822
753,753,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666167000,33.80199,35.49831
754,754,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666169000,33.80196,35.49834
755,755,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666170000,33.80186,35.49842
756,756,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666171000,33.80166,35.49858
757,757,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666172000,33.80166,35.49858
758,758,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666174000,33.80183,35.49897
759,759,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666175000,33.80188,35.49909
760,760,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666176000,33.80191,35.49916
761,761,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666177000,33.80214,35.49967
762,762,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666179000,33.80208,35.49974
763,763,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666180000,33.80183,35.50005
764,764,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666181000,33.8019,35.50022
765,765,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666182000,33.80195,35.50032
766,766,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666183000,33.802,35.50043
767,767,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666184000,33.80213,35.50063
768,768,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666185000,33.80222,35.50075
769,769,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666186000,33.80223,35.50077
770,770,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666187000,33.80231,35.50087
771,771,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666188000,33.80235,35.50093
772,772,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666189000,33.80252,35.50114
773,773,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666191000,33.80259,35.50126
774,774,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666192000,33.8028,35.50161
775,775,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666193000,33.80283,35.50166
776,776,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666195000,33.803,35.50196
777,777,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666196000,33.80304,35.50204
778,778,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666197000,33.80306,35.5021
779,779,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666199000,33.80308,35.50216
780,780,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666200000,33.80308,35.50223
781,781,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666202000,33.80307,35.50232
782,782,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666203000,33.80307,35.50232
783,783,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666204000,33.803,35.50224
784,784,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666205000,33.80294,35.50218
785,785,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666207000,33.80274,35.50194
786,786,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666208000,33.80267,35.50187
787,787,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666209000,33.80255,35.50174
788,788,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666210000,33.80246,35.50164
789,789,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666211000,33.80242,35.50161
790,790,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666212000,33.8024,35.50159
791,791,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666213000,33.8024,35.50158
792,792,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666214000,33.80237,35.50157
793,793,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666215000,33.80235,35.50156
794,794,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666216000,33.80232,35.50157
795,795,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666217000,33.80229,35.50158
796,796,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666218000,33.80228,35.5016
797,797,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666219000,33.80226,35.50161
798,798,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666220000,33.80225,35.50163
799,799,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666222000,33.80225,35.50165
800,800,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666223000,33.80225,35.50166
801,801,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666224000,33.80225,35.50168
802,802,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666225000,33.80226,35.5017
803,803,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666226000,33.80226,35.50173
804,804,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666228000,33.80228,35.50177
805,805,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666229000,33.8023,35.50182
806,806,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666230000,33.80233,35.50187
807,807,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666231000,33.80243,35.50205
808,808,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666232000,33.80253,35.50221
809,809,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666233000,33.80258,35.50233
810,810,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666234000,33.8026,35.5024
811,811,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666236000,33.80262,35.50247
812,812,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666237000,33.80262,35.50252
813,813,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666238000,33.80262,35.50256
814,814,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666240000,33.8026,35.50262
815,815,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666241000,33.80256,35.5027
816,816,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666242000,33.8025,35.5028
817,817,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666243000,33.80243,35.50289
818,818,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666244000,33.80234,35.50299
819,819,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666245000,33.80225,35.50308
820,820,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666246000,33.8021,35.50319
821,821,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666247000,33.80194,35.50331
822,822,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666248000,33.80182,35.50341
823,823,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666249000,33.80172,35.5035
824,824,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666250000,33.80166,35.50356
825,825,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666251000,33.80141,35.50372
826,826,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666253000,33.80125,35.50382
827,827,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666254000,33.80091,35.50403
828,828,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666255000,33.80058,35.50426
829,829,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666258000,33.80035,35.50442
830,830,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666259000,33.80023,35.50452
831,831,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666260000,33.80016,35.50458
832,832,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666261000,33.80012,35.50462
833,833,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666262000,33.80002,35.50473
834,834,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666263000,33.79991,35.50486
835,835,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666264000,33.79982,35.50501
836,836,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666265000,33.79974,35.50518
837,837,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666266000,33.79969,35.50535
838,838,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666267000,33.79966,35.50551
839,839,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666268000,33.79962,35.50567
840,840,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666270000,33.7996,35.50577
841,841,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666271000,33.79958,35.50606
842,842,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666272000,33.79958,35.50634
843,843,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666273000,33.7996,35.50655
844,844,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666274000,33.79961,35.50664
845,845,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666275000,33.79962,35.50674
846,846,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666276000,33.79962,35.50674
847,847,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666277000,33.79959,35.50674
848,848,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666278000,33.79956,35.50673
849,849,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666279000,33.79953,35.50672
850,850,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666280000,33.79952,35.50672
851,851,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666281000,33.79951,35.50671
852,852,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666282000,33.7995,35.50668
853,853,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666285000,33.79949,35.50666
854,854,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666286000,33.79947,35.50659
855,855,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666287000,33.79942,35.50643
856,856,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666288000,33.79934,35.5062
857,857,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666290000,33.79926,35.50591
858,858,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666291000,33.79922,35.50578
859,859,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666292000,33.79917,35.50564
860,860,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666293000,33.79915,35.50557
861,861,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666294000,33.79909,35.50537
862,862,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666295000,33.79907,35.50529
863,863,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666296000,33.799,35.50511
864,864,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666297000,33.79895,35.50504
865,865,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666298000,33.79889,35.50497
866,866,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666299000,33.79885,35.50494
867,867,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666300000,33.79876,35.50489
868,868,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666301000,33.79868,35.50486
869,869,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666302000,33.79859,35.50484
870,870,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666303000,33.79846,35.50483
871,871,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666304000,33.79827,35.50485
872,872,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666305000,33.79813,35.5049
873,873,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666306000,33.798,35.50499
874,874,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666307000,33.79788,35.50506
875,875,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666308000,33.79786,35.50508
876,876,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666309000,33.79777,35.50516
877,877,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666310000,33.79767,35.50529
878,878,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666312000,33.79756,35.50545
879,879,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666313000,33.79747,35.50559
880,880,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666314000,33.79738,35.50579
881,881,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666315000,33.79733,35.50594
882,882,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666316000,33.79722,35.50617
883,883,74e13c48-241c-4267-946f-4f5e6c9ec6fc,curator magenta brqKDQgHRl,1707666317000,33.79714,35.50642
